Zeit	Kanal A
(s)	(mV)

-9.99848935	-18.96223000
-9.99848915	-14.22552000
-9.99848895	-18.96223000
-9.99848875	-14.22552000
-9.99848855	-14.22552000
-9.99848835	-23.69894000
-9.99848815	-4.73671200
-9.99848795	-18.96223000
-9.99848775	-18.96223000
-9.99848755	-18.96223000
-9.99848735	-23.69894000
-9.99848715	-18.96223000
-9.99848695	-23.69894000
-9.99848675	-18.96223000
-9.99848655	-14.22552000
-9.99848635	-28.45103000
-9.99848615	-18.96223000
-9.99848595	-18.96223000
-9.99848575	-23.69894000
-9.99848555	-18.96223000
-9.99848535	-28.45103000
-9.99848515	-18.96223000
-9.99848495	-23.69894000
-9.99848475	-14.22552000
-9.99848455	-14.22552000
-9.99848435	-18.96223000
-9.99848415	-23.69894000
-9.99848395	-18.96223000
-9.99848375	-23.69894000
-9.99848355	-14.22552000
-9.99848335	-23.69894000
-9.99848315	-23.69894000
-9.99848295	-14.22552000
-9.99848275	-23.69894000
-9.99848255	-23.69894000
-9.99848235	-28.45103000
-9.99848215	-18.96223000
-9.99848195	-18.96223000
-9.99848175	-23.69894000
-9.99848155	-23.69894000
-9.99848135	-14.22552000
-9.99848115	-28.45103000
-9.99848095	-28.45103000
-9.99848075	-23.69894000
-9.99848055	-28.45103000
-9.99848035	-18.96223000
-9.99848015	-23.69894000
-9.99847995	-23.69894000
-9.99847975	-28.45103000
-9.99847955	-18.96223000
-9.99847935	-18.96223000
-9.99847915	-23.69894000
-9.99847895	-33.18774000
-9.99847875	-28.45103000
-9.99847855	-37.92445000
-9.99847835	-33.18774000
-9.99847815	-33.18774000
-9.99847795	-37.92445000
-9.99847775	-23.69894000
-9.99847755	-28.45103000
-9.99847735	-28.45103000
-9.99847715	-28.45103000
-9.99847695	-18.96223000
-9.99847675	-18.96223000
-9.99847655	-28.45103000
-9.99847635	-28.45103000
-9.99847615	-28.45103000
-9.99847595	-28.45103000
-9.99847575	-23.69894000
-9.99847555	-28.45103000
-9.99847535	-28.45103000
-9.99847515	-28.45103000
-9.99847495	-23.69894000
-9.99847475	-28.45103000
-9.99847455	-28.45103000
-9.99847435	-33.18774000
-9.99847415	-23.69894000
-9.99847395	-33.18774000
-9.99847375	-33.18774000
-9.99847355	-33.18774000
-9.99847335	-37.92445000
-9.99847315	-37.92445000
-9.99847295	-33.18774000
-9.99847275	-23.69894000
-9.99847255	-33.18774000
-9.99847235	-28.45103000
-9.99847215	-33.18774000
-9.99847195	-42.67655000
-9.99847175	-33.18774000
-9.99847155	-37.92445000
-9.99847135	-33.18774000
-9.99847115	-28.45103000
-9.99847095	-28.45103000
-9.99847075	-33.18774000
-9.99847055	-37.92445000
-9.99847035	-33.18774000
-9.99847015	-33.18774000
-9.99846995	-33.18774000
-9.99846975	-28.45103000
-9.99846955	-37.92445000
-9.99846935	-37.92445000
-9.99846915	-33.18774000
-9.99846895	-23.69894000
-9.99846875	-28.45103000
-9.99846855	-33.18774000
-9.99846835	-33.18774000
-9.99846815	-37.92445000
-9.99846795	-37.92445000
-9.99846775	-37.92445000
-9.99846755	-28.45103000
-9.99846735	-33.18774000
-9.99846715	-33.18774000
-9.99846695	-47.41326000
-9.99846675	-37.92445000
-9.99846655	-23.69894000
-9.99846635	-28.45103000
-9.99846615	-28.45103000
-9.99846595	-28.45103000
-9.99846575	-37.92445000
-9.99846555	-33.18774000
-9.99846535	-37.92445000
-9.99846515	-37.92445000
-9.99846495	-37.92445000
-9.99846475	-33.18774000
-9.99846455	-42.67655000
-9.99846435	-28.45103000
-9.99846415	-33.18774000
-9.99846395	-33.18774000
-9.99846375	-37.92445000
-9.99846355	-42.67655000
-9.99846335	-42.67655000
-9.99846315	-37.92445000
-9.99846295	-37.92445000
-9.99846275	-37.92445000
-9.99846255	-42.67655000
-9.99846235	-33.18774000
-9.99846215	-47.41326000
-9.99846195	-33.18774000
-9.99846175	-42.67655000
-9.99846155	-37.92445000
-9.99846135	-37.92445000
-9.99846115	-42.67655000
-9.99846095	-37.92445000
-9.99846075	-42.67655000
-9.99846055	-37.92445000
-9.99846035	-37.92445000
-9.99846015	-42.67655000
-9.99845995	-37.92445000
-9.99845975	-37.92445000
-9.99845955	-42.67655000
-9.99845935	-37.92445000
-9.99845915	-42.67655000
-9.99845895	-28.45103000
-9.99845875	-28.45103000
-9.99845855	-42.67655000
-9.99845835	-47.41326000
-9.99845815	-37.92445000
-9.99845795	-37.92445000
-9.99845775	-37.92445000
-9.99845755	-33.18774000
-9.99845735	-42.67655000
-9.99845715	-33.18774000
-9.99845695	-37.92445000
-9.99845675	-42.67655000
-9.99845655	-37.92445000
-9.99845635	-42.67655000
-9.99845615	-37.92445000
-9.99845595	-37.92445000
-9.99845575	-37.92445000
-9.99845555	-42.67655000
-9.99845535	-37.92445000
-9.99845515	-42.67655000
-9.99845495	-37.92445000
-9.99845475	-52.14997000
-9.99845455	-33.18774000
-9.99845435	-37.92445000
-9.99845415	-42.67655000
-9.99845395	-33.18774000
-9.99845375	-42.67655000
-9.99845355	-42.67655000
-9.99845335	-47.41326000
-9.99845315	-33.18774000
-9.99845295	-33.18774000
-9.99845275	-47.41326000
-9.99845255	-42.67655000
-9.99845235	-42.67655000
-9.99845215	-42.67655000
-9.99845195	-37.92445000
-9.99845175	-37.92445000
-9.99845155	-37.92445000
-9.99845135	-47.41326000
-9.99845115	-47.41326000
-9.99845095	-37.92445000
-9.99845075	-52.14997000
-9.99845055	-42.67655000
-9.99845035	-42.67655000
-9.99845015	-42.67655000
-9.99844995	-37.92445000
-9.99844975	-47.41326000
-9.99844955	-37.92445000
-9.99844935	-42.67655000
-9.99844915	-42.67655000
-9.99844895	-42.67655000
-9.99844875	-37.92445000
-9.99844855	-37.92445000
-9.99844835	-42.67655000
-9.99844815	-37.92445000
-9.99844795	-37.92445000
-9.99844775	-42.67655000
-9.99844755	-37.92445000
-9.99844735	-42.67655000
-9.99844715	-42.67655000
-9.99844695	-52.14997000
-9.99844675	-47.41326000
-9.99844655	-47.41326000
-9.99844635	-42.67655000
-9.99844615	-37.92445000
-9.99844595	-42.67655000
-9.99844575	-42.67655000
-9.99844555	-47.41326000
-9.99844535	-42.67655000
-9.99844515	-37.92445000
-9.99844495	-47.41326000
-9.99844475	-47.41326000
-9.99844455	-37.92445000
-9.99844435	-28.45103000
-9.99844415	-42.67655000
-9.99844395	-47.41326000
-9.99844375	-47.41326000
-9.99844355	-42.67655000
-9.99844335	-47.41326000
-9.99844315	-42.67655000
-9.99844295	-42.67655000
-9.99844275	-47.41326000
-9.99844255	-47.41326000
-9.99844235	-52.14997000
-9.99844215	-42.67655000
-9.99844195	-47.41326000
-9.99844175	-42.67655000
-9.99844155	-56.90206000
-9.99844135	-52.14997000
-9.99844115	-52.14997000
-9.99844095	-52.14997000
-9.99844075	-52.14997000
-9.99844055	-42.67655000
-9.99844035	-37.92445000
-9.99844015	-52.14997000
-9.99843995	-56.90206000
-9.99843975	-42.67655000
-9.99843955	-42.67655000
-9.99843935	-47.41326000
-9.99843915	-47.41326000
-9.99843895	-47.41326000
-9.99843875	-47.41326000
-9.99843855	-42.67655000
-9.99843835	-37.92445000
-9.99843815	-47.41326000
-9.99843795	-47.41326000
-9.99843775	-47.41326000
-9.99843755	-56.90206000
-9.99843735	-37.92445000
-9.99843715	-52.14997000
-9.99843695	-56.90206000
-9.99843675	-47.41326000
-9.99843655	-47.41326000
-9.99843635	-61.63877000
-9.99843615	-52.14997000
-9.99843595	-56.90206000
-9.99843575	-56.90206000
-9.99843555	-52.14997000
-9.99843535	-47.41326000
-9.99843515	-52.14997000
-9.99843495	-52.14997000
-9.99843475	-52.14997000
-9.99843455	-37.92445000
-9.99843435	-47.41326000
-9.99843415	-42.67655000
-9.99843395	-47.41326000
-9.99843375	-47.41326000
-9.99843355	-52.14997000
-9.99843335	-52.14997000
-9.99843315	-56.90206000
-9.99843295	-47.41326000
-9.99843275	-52.14997000
-9.99843255	-42.67655000
-9.99843235	-56.90206000
-9.99843215	-52.14997000
-9.99843195	-52.14997000
-9.99843175	-52.14997000
-9.99843155	-52.14997000
-9.99843135	-47.41326000
-9.99843115	-52.14997000
-9.99843095	-47.41326000
-9.99843075	-56.90206000
-9.99843055	-56.90206000
-9.99843035	-56.90206000
-9.99843015	-52.14997000
-9.99842995	-47.41326000
-9.99842975	-47.41326000
-9.99842955	-61.63877000
-9.99842935	-61.63877000
-9.99842915	-61.63877000
-9.99842895	-52.14997000
-9.99842875	-61.63877000
-9.99842855	-56.90206000
-9.99842835	-66.37549000
-9.99842815	-47.41326000
-9.99842795	-52.14997000
-9.99842775	-56.90206000
-9.99842755	-56.90206000
-9.99842735	-56.90206000
-9.99842715	-52.14997000
-9.99842695	-56.90206000
-9.99842675	-56.90206000
-9.99842655	-52.14997000
-9.99842635	-56.90206000
-9.99842615	-52.14997000
-9.99842595	-56.90206000
-9.99842575	-56.90206000
-9.99842555	-56.90206000
-9.99842535	-52.14997000
-9.99842515	-52.14997000
-9.99842495	-56.90206000
-9.99842475	-61.63877000
-9.99842455	-52.14997000
-9.99842435	-52.14997000
-9.99842415	-56.90206000
-9.99842395	-52.14997000
-9.99842375	-56.90206000
-9.99842355	-56.90206000
-9.99842335	-56.90206000
-9.99842315	-52.14997000
-9.99842295	-61.63877000
-9.99842275	-61.63877000
-9.99842255	-66.37549000
-9.99842235	-56.90206000
-9.99842215	-61.63877000
-9.99842195	-61.63877000
-9.99842175	-56.90206000
-9.99842155	-61.63877000
-9.99842135	-56.90206000
-9.99842115	-47.41326000
-9.99842095	-56.90206000
-9.99842075	-56.90206000
-9.99842055	-56.90206000
-9.99842035	-56.90206000
-9.99842015	-52.14997000
-9.99841995	-52.14997000
-9.99841975	-66.37549000
-9.99841955	-61.63877000
-9.99841935	-61.63877000
-9.99841915	-61.63877000
-9.99841895	-56.90206000
-9.99841875	-52.14997000
-9.99841855	-61.63877000
-9.99841835	-56.90206000
-9.99841815	-61.63877000
-9.99841795	-61.63877000
-9.99841775	-61.63877000
-9.99841755	-61.63877000
-9.99841735	-61.63877000
-9.99841715	-61.63877000
-9.99841695	-56.90206000
-9.99841675	-61.63877000
-9.99841655	-56.90206000
-9.99841635	-61.63877000
-9.99841615	-61.63877000
-9.99841595	-56.90206000
-9.99841575	-56.90206000
-9.99841555	-61.63877000
-9.99841535	-56.90206000
-9.99841515	-56.90206000
-9.99841495	-56.90206000
-9.99841475	-61.63877000
-9.99841455	-56.90206000
-9.99841435	-61.63877000
-9.99841415	-56.90206000
-9.99841395	-56.90206000
-9.99841375	-52.14997000
-9.99841355	-66.37549000
-9.99841335	-61.63877000
-9.99841315	-56.90206000
-9.99841295	-61.63877000
-9.99841275	-56.90206000
-9.99841255	-61.63877000
-9.99841235	-66.37549000
-9.99841215	-66.37549000
-9.99841195	-66.37549000
-9.99841175	-56.90206000
-9.99841155	-56.90206000
-9.99841135	-52.14997000
-9.99841115	-61.63877000
-9.99841095	-61.63877000
-9.99841075	-61.63877000
-9.99841055	-71.12758000
-9.99841035	-56.90206000
-9.99841015	-56.90206000
-9.99840995	-52.14997000
-9.99840975	-66.37549000
-9.99840955	-66.37549000
-9.99840935	-66.37549000
-9.99840915	-56.90206000
-9.99840895	-52.14997000
-9.99840875	-61.63877000
-9.99840855	-66.37549000
-9.99840835	-56.90206000
-9.99840815	-61.63877000
-9.99840795	-56.90206000
-9.99840775	-61.63877000
-9.99840755	-52.14997000
-9.99840735	-66.37549000
-9.99840715	-71.12758000
-9.99840695	-56.90206000
-9.99840675	-61.63877000
-9.99840655	-66.37549000
-9.99840635	-56.90206000
-9.99840615	-61.63877000
-9.99840595	-61.63877000
-9.99840575	-61.63877000
-9.99840555	-61.63877000
-9.99840535	-56.90206000
-9.99840515	-56.90206000
-9.99840495	-52.14997000
-9.99840475	-66.37549000
-9.99840455	-66.37549000
-9.99840435	-66.37549000
-9.99840415	-66.37549000
-9.99840395	-61.63877000
-9.99840375	-61.63877000
-9.99840355	-61.63877000
-9.99840335	-56.90206000
-9.99840315	-61.63877000
-9.99840295	-61.63877000
-9.99840275	-66.37549000
-9.99840255	-61.63877000
-9.99840235	-56.90206000
-9.99840215	-66.37549000
-9.99840195	-66.37549000
-9.99840175	-61.63877000
-9.99840155	-66.37549000
-9.99840135	-66.37549000
-9.99840115	-66.37549000
-9.99840095	-66.37549000
-9.99840075	-66.37549000
-9.99840055	-66.37549000
-9.99840035	-66.37549000
-9.99840015	-71.12758000
-9.99839995	-61.63877000
-9.99839975	-56.90206000
-9.99839955	-61.63877000
-9.99839935	-61.63877000
-9.99839915	-66.37549000
-9.99839895	-56.90206000
-9.99839875	-66.37549000
-9.99839855	-61.63877000
-9.99839835	-71.12758000
-9.99839815	-71.12758000
-9.99839795	-71.12758000
-9.99839775	-66.37549000
-9.99839755	-71.12758000
-9.99839735	-66.37549000
-9.99839715	-66.37549000
-9.99839695	-66.37549000
-9.99839675	-61.63877000
-9.99839655	-66.37549000
-9.99839635	-75.86429000
-9.99839615	-66.37549000
-9.99839595	-66.37549000
-9.99839575	-61.63877000
-9.99839555	-66.37549000
-9.99839535	-66.37549000
-9.99839515	-71.12758000
-9.99839495	-66.37549000
-9.99839475	-71.12758000
-9.99839455	-66.37549000
-9.99839435	-61.63877000
-9.99839415	-66.37549000
-9.99839395	-66.37549000
-9.99839375	-61.63877000
-9.99839355	-61.63877000
-9.99839335	-66.37549000
-9.99839315	-66.37549000
-9.99839295	-66.37549000
-9.99839275	-71.12758000
-9.99839255	-71.12758000
-9.99839235	-71.12758000
-9.99839215	-61.63877000
-9.99839195	-75.86429000
-9.99839175	-66.37549000
-9.99839155	-66.37549000
-9.99839135	-71.12758000
-9.99839115	-66.37549000
-9.99839095	-66.37549000
-9.99839075	-71.12758000
-9.99839055	-75.86429000
-9.99839035	-75.86429000
-9.99839015	-66.37549000
-9.99838995	-71.12758000
-9.99838975	-71.12758000
-9.99838955	-66.37549000
-9.99838935	-61.63877000
-9.99838915	-61.63877000
-9.99838895	-71.12758000
-9.99838875	-75.86429000
-9.99838855	-66.37549000
-9.99838835	-66.37549000
-9.99838815	-71.12758000
-9.99838795	-71.12758000
-9.99838775	-66.37549000
-9.99838755	-71.12758000
-9.99838735	-66.37549000
-9.99838715	-71.12758000
-9.99838695	-61.63877000
-9.99838675	-80.60101000
-9.99838655	-80.60101000
-9.99838635	-66.37549000
-9.99838615	-66.37549000
-9.99838595	-75.86429000
-9.99838575	-71.12758000
-9.99838555	-71.12758000
-9.99838535	-61.63877000
-9.99838515	-71.12758000
-9.99838495	-71.12758000
-9.99838475	-71.12758000
-9.99838455	-75.86429000
-9.99838435	-71.12758000
-9.99838415	-66.37549000
-9.99838395	-71.12758000
-9.99838375	-71.12758000
-9.99838355	-75.86429000
-9.99838335	-75.86429000
-9.99838315	-75.86429000
-9.99838295	-71.12758000
-9.99838275	-56.90206000
-9.99838255	-75.86429000
-9.99838235	-71.12758000
-9.99838215	-71.12758000
-9.99838195	-66.37549000
-9.99838175	-66.37549000
-9.99838155	-61.63877000
-9.99838135	-61.63877000
-9.99838115	-75.86429000
-9.99838095	-61.63877000
-9.99838075	-66.37549000
-9.99838055	-75.86429000
-9.99838035	-71.12758000
-9.99838015	-66.37549000
-9.99837995	-71.12758000
-9.99837975	-71.12758000
-9.99837955	-71.12758000
-9.99837935	-71.12758000
-9.99837915	-66.37549000
-9.99837895	-71.12758000
-9.99837875	-61.63877000
-9.99837855	-71.12758000
-9.99837835	-71.12758000
-9.99837815	-66.37549000
-9.99837795	-66.37549000
-9.99837775	-75.86429000
-9.99837755	-80.60101000
-9.99837735	-85.35310000
-9.99837715	-71.12758000
-9.99837695	-71.12758000
-9.99837675	-75.86429000
-9.99837655	-75.86429000
-9.99837635	-75.86429000
-9.99837615	-75.86429000
-9.99837595	-71.12758000
-9.99837575	-71.12758000
-9.99837555	-66.37549000
-9.99837535	-75.86429000
-9.99837515	-75.86429000
-9.99837495	-66.37549000
-9.99837475	-71.12758000
-9.99837455	-80.60101000
-9.99837435	-75.86429000
-9.99837415	-66.37549000
-9.99837395	-61.63877000
-9.99837375	-66.37549000
-9.99837355	-66.37549000
-9.99837335	-61.63877000
-9.99837315	-75.86429000
-9.99837295	-80.60101000
-9.99837275	-66.37549000
-9.99837255	-66.37549000
-9.99837235	-80.60101000
-9.99837215	-71.12758000
-9.99837195	-66.37549000
-9.99837175	-61.63877000
-9.99837155	-71.12758000
-9.99837135	-71.12758000
-9.99837115	-75.86429000
-9.99837095	-75.86429000
-9.99837075	-71.12758000
-9.99837055	-66.37549000
-9.99837035	-61.63877000
-9.99837015	-71.12758000
-9.99836995	-71.12758000
-9.99836975	-71.12758000
-9.99836955	-80.60101000
-9.99836935	-71.12758000
-9.99836915	-71.12758000
-9.99836895	-80.60101000
-9.99836875	-66.37549000
-9.99836855	-71.12758000
-9.99836835	-66.37549000
-9.99836815	-75.86429000
-9.99836795	-71.12758000
-9.99836775	-80.60101000
-9.99836755	-80.60101000
-9.99836735	-66.37549000
-9.99836715	-71.12758000
-9.99836695	-80.60101000
-9.99836675	-71.12758000
-9.99836655	-71.12758000
-9.99836635	-71.12758000
-9.99836615	-66.37549000
-9.99836595	-75.86429000
-9.99836575	-85.35310000
-9.99836555	-75.86429000
-9.99836535	-71.12758000
-9.99836515	-71.12758000
-9.99836495	-71.12758000
-9.99836475	-75.86429000
-9.99836455	-75.86429000
-9.99836435	-85.35310000
-9.99836415	-66.37549000
-9.99836395	-80.60101000
-9.99836375	-75.86429000
-9.99836355	-66.37549000
-9.99836335	-71.12758000
-9.99836315	-66.37549000
-9.99836295	-80.60101000
-9.99836275	-71.12758000
-9.99836255	-71.12758000
-9.99836235	-75.86429000
-9.99836215	-75.86429000
-9.99836195	-61.63877000
-9.99836175	-71.12758000
-9.99836155	-66.37549000
-9.99836135	-71.12758000
-9.99836115	-75.86429000
-9.99836095	-71.12758000
-9.99836075	-80.60101000
-9.99836055	-75.86429000
-9.99836035	-80.60101000
-9.99836015	-85.35310000
-9.99835995	-80.60101000
-9.99835975	-75.86429000
-9.99835955	-71.12758000
-9.99835935	-71.12758000
-9.99835915	-75.86429000
-9.99835895	-75.86429000
-9.99835875	-75.86429000
-9.99835855	-75.86429000
-9.99835835	-66.37549000
-9.99835815	-80.60101000
-9.99835795	-80.60101000
-9.99835775	-75.86429000
-9.99835755	-80.60101000
-9.99835735	-75.86429000
-9.99835715	-66.37549000
-9.99835695	-80.60101000
-9.99835675	-75.86429000
-9.99835655	-80.60101000
-9.99835635	-75.86429000
-9.99835615	-75.86429000
-9.99835595	-75.86429000
-9.99835575	-85.35310000
-9.99835555	-71.12758000
-9.99835535	-75.86429000
-9.99835515	-71.12758000
-9.99835495	-80.60101000
-9.99835475	-71.12758000
-9.99835455	-75.86429000
-9.99835435	-75.86429000
-9.99835415	-75.86429000
-9.99835395	-75.86429000
-9.99835375	-75.86429000
-9.99835355	-85.35310000
-9.99835335	-75.86429000
-9.99835315	-85.35310000
-9.99835295	-80.60101000
-9.99835275	-80.60101000
-9.99835255	-85.35310000
-9.99835235	-75.86429000
-9.99835215	-75.86429000
-9.99835195	-80.60101000
-9.99835175	-66.37549000
-9.99835155	-71.12758000
-9.99835135	-85.35310000
-9.99835115	-75.86429000
-9.99835095	-85.35310000
-9.99835075	-75.86429000
-9.99835055	-75.86429000
-9.99835035	-80.60101000
-9.99835015	-85.35310000
-9.99834995	-75.86429000
-9.99834975	-80.60101000
-9.99834955	-75.86429000
-9.99834935	-80.60101000
-9.99834915	-75.86429000
-9.99834895	-75.86429000
-9.99834875	-75.86429000
-9.99834855	-80.60101000
-9.99834835	-75.86429000
-9.99834815	-75.86429000
-9.99834795	-80.60101000
-9.99834775	-66.37549000
-9.99834755	-80.60101000
-9.99834735	-75.86429000
-9.99834715	-85.35310000
-9.99834695	-80.60101000
-9.99834675	-85.35310000
-9.99834655	-80.60101000
-9.99834635	-90.08981000
-9.99834615	-71.12758000
-9.99834595	-80.60101000
-9.99834575	-75.86429000
-9.99834555	-75.86429000
-9.99834535	-80.60101000
-9.99834515	-75.86429000
-9.99834495	-71.12758000
-9.99834475	-80.60101000
-9.99834455	-80.60101000
-9.99834435	-90.08981000
-9.99834415	-75.86429000
-9.99834395	-75.86429000
-9.99834375	-85.35310000
-9.99834355	-71.12758000
-9.99834335	-71.12758000
-9.99834315	-75.86429000
-9.99834295	-75.86429000
-9.99834275	-80.60101000
-9.99834255	-85.35310000
-9.99834235	-80.60101000
-9.99834215	-66.37549000
-9.99834195	-71.12758000
-9.99834175	-75.86429000
-9.99834155	-80.60101000
-9.99834135	-75.86429000
-9.99834115	-75.86429000
-9.99834095	-80.60101000
-9.99834075	-71.12758000
-9.99834055	-80.60101000
-9.99834035	-71.12758000
-9.99834015	-75.86429000
-9.99833995	-71.12758000
-9.99833975	-66.37549000
-9.99833955	-75.86429000
-9.99833935	-66.37549000
-9.99833915	-71.12758000
-9.99833895	-75.86429000
-9.99833875	-75.86429000
-9.99833855	-85.35310000
-9.99833835	-75.86429000
-9.99833815	-75.86429000
-9.99833795	-71.12758000
-9.99833775	-80.60101000
-9.99833755	-80.60101000
-9.99833735	-66.37549000
-9.99833715	-75.86429000
-9.99833695	-90.08981000
-9.99833675	-80.60101000
-9.99833655	-80.60101000
-9.99833635	-80.60101000
-9.99833615	-80.60101000
-9.99833595	-75.86429000
-9.99833575	-85.35310000
-9.99833555	-75.86429000
-9.99833535	-80.60101000
-9.99833515	-75.86429000
-9.99833495	-80.60101000
-9.99833475	-75.86429000
-9.99833455	-71.12758000
-9.99833435	-80.60101000
-9.99833415	-80.60101000
-9.99833395	-75.86429000
-9.99833375	-85.35310000
-9.99833355	-75.86429000
-9.99833335	-80.60101000
-9.99833315	-75.86429000
-9.99833295	-75.86429000
-9.99833275	-85.35310000
-9.99833255	-75.86429000
-9.99833235	-85.35310000
-9.99833215	-80.60101000
-9.99833195	-80.60101000
-9.99833175	-75.86429000
-9.99833155	-85.35310000
-9.99833135	-85.35310000
-9.99833115	-80.60101000
-9.99833095	-80.60101000
-9.99833075	-80.60101000
-9.99833055	-75.86429000
-9.99833035	-56.90206000
-9.99833015	-56.90206000
-9.99832995	-52.14997000
-9.99832975	-33.18774000
-9.99832955	-18.96223000
-9.99832935	-14.22552000
-9.99832915	-4.73671200
-9.99832895	-14.22552000
-9.99832875	-9.47342500
-9.99832855	4.73671200
-9.99832835	0.00000000
-9.99832815	4.73671200
-9.99832795	14.22552000
-9.99832775	9.47342500
-9.99832755	14.22552000
-9.99832735	9.47342500
-9.99832715	18.96223000
-9.99832695	14.22552000
-9.99832675	9.47342500
-9.99832655	14.22552000
-9.99832635	14.22552000
-9.99832615	14.22552000
-9.99832595	18.96223000
-9.99832575	14.22552000
-9.99832555	14.22552000
-9.99832535	9.47342500
-9.99832515	23.69894000
-9.99832495	23.69894000
-9.99832475	23.69894000
-9.99832455	18.96223000
-9.99832435	18.96223000
-9.99832415	18.96223000
-9.99832395	18.96223000
-9.99832375	23.69894000
-9.99832355	23.69894000
-9.99832335	23.69894000
-9.99832315	28.45103000
-9.99832295	28.45103000
-9.99832275	18.96223000
-9.99832255	23.69894000
-9.99832235	14.22552000
-9.99832215	23.69894000
-9.99832195	18.96223000
-9.99832175	28.45103000
-9.99832155	9.47342500
-9.99832135	18.96223000
-9.99832115	14.22552000
-9.99832095	18.96223000
-9.99832075	18.96223000
-9.99832055	14.22552000
-9.99832035	18.96223000
-9.99832015	28.45103000
-9.99831995	23.69894000
-9.99831975	23.69894000
-9.99831955	33.18774000
-9.99831935	28.45103000
-9.99831915	23.69894000
-9.99831895	23.69894000
-9.99831875	23.69894000
-9.99831855	23.69894000
-9.99831835	18.96223000
-9.99831815	23.69894000
-9.99831795	14.22552000
-9.99831775	23.69894000
-9.99831755	33.18774000
-9.99831735	28.45103000
-9.99831715	23.69894000
-9.99831695	18.96223000
-9.99831675	33.18774000
-9.99831655	33.18774000
-9.99831635	18.96223000
-9.99831615	23.69894000
-9.99831595	23.69894000
-9.99831575	28.45103000
-9.99831555	18.96223000
-9.99831535	28.45103000
-9.99831515	18.96223000
-9.99831495	23.69894000
-9.99831475	28.45103000
-9.99831455	28.45103000
-9.99831435	28.45103000
-9.99831415	37.92445000
-9.99831395	52.14997000
-9.99831375	47.41326000
-9.99831355	47.41326000
-9.99831335	47.41326000
-9.99831315	47.41326000
-9.99831295	52.14997000
-9.99831275	52.14997000
-9.99831255	56.90206000
-9.99831235	47.41326000
-9.99831215	47.41326000
-9.99831195	37.92445000
-9.99831175	42.67655000
-9.99831155	52.14997000
-9.99831135	47.41326000
-9.99831115	52.14997000
-9.99831095	47.41326000
-9.99831075	42.67655000
-9.99831055	56.90206000
-9.99831035	47.41326000
-9.99831015	71.12758000
-9.99830995	61.63877000
-9.99830975	66.37549000
-9.99830955	71.12758000
-9.99830935	66.37549000
-9.99830915	66.37549000
-9.99830895	75.86429000
-9.99830875	66.37549000
-9.99830855	61.63877000
-9.99830835	56.90206000
-9.99830815	66.37549000
-9.99830795	61.63877000
-9.99830775	61.63877000
-9.99830755	66.37549000
-9.99830735	66.37549000
-9.99830715	66.37549000
-9.99830695	71.12758000
-9.99830675	66.37549000
-9.99830655	75.86429000
-9.99830635	61.63877000
-9.99830615	66.37549000
-9.99830595	61.63877000
-9.99830575	66.37549000
-9.99830555	71.12758000
-9.99830535	75.86429000
-9.99830515	71.12758000
-9.99830495	71.12758000
-9.99830475	71.12758000
-9.99830455	66.37549000
-9.99830435	61.63877000
-9.99830415	52.14997000
-9.99830395	66.37549000
-9.99830375	66.37549000
-9.99830355	75.86429000
-9.99830335	61.63877000
-9.99830315	61.63877000
-9.99830295	66.37549000
-9.99830275	71.12758000
-9.99830255	61.63877000
-9.99830235	61.63877000
-9.99830215	61.63877000
-9.99830195	56.90206000
-9.99830175	56.90206000
-9.99830155	61.63877000
-9.99830135	61.63877000
-9.99830115	56.90206000
-9.99830095	61.63877000
-9.99830075	52.14997000
-9.99830055	61.63877000
-9.99830035	56.90206000
-9.99830015	56.90206000
-9.99829995	61.63877000
-9.99829975	66.37549000
-9.99829955	61.63877000
-9.99829935	52.14997000
-9.99829915	61.63877000
-9.99829895	56.90206000
-9.99829875	61.63877000
-9.99829855	56.90206000
-9.99829835	66.37549000
-9.99829815	47.41326000
-9.99829795	52.14997000
-9.99829775	61.63877000
-9.99829755	61.63877000
-9.99829735	66.37549000
-9.99829715	56.90206000
-9.99829695	52.14997000
-9.99829675	56.90206000
-9.99829655	47.41326000
-9.99829635	61.63877000
-9.99829615	56.90206000
-9.99829595	52.14997000
-9.99829575	52.14997000
-9.99829555	56.90206000
-9.99829535	56.90206000
-9.99829515	47.41326000
-9.99829495	52.14997000
-9.99829475	56.90206000
-9.99829455	42.67655000
-9.99829435	47.41326000
-9.99829415	52.14997000
-9.99829395	47.41326000
-9.99829375	47.41326000
-9.99829355	42.67655000
-9.99829335	42.67655000
-9.99829315	52.14997000
-9.99829295	52.14997000
-9.99829275	52.14997000
-9.99829255	42.67655000
-9.99829235	42.67655000
-9.99829215	52.14997000
-9.99829195	47.41326000
-9.99829175	42.67655000
-9.99829155	52.14997000
-9.99829135	52.14997000
-9.99829115	52.14997000
-9.99829095	47.41326000
-9.99829075	47.41326000
-9.99829055	47.41326000
-9.99829035	47.41326000
-9.99829015	52.14997000
-9.99828995	47.41326000
-9.99828975	42.67655000
-9.99828955	42.67655000
-9.99828935	42.67655000
-9.99828915	42.67655000
-9.99828895	42.67655000
-9.99828875	37.92445000
-9.99828855	37.92445000
-9.99828835	42.67655000
-9.99828815	47.41326000
-9.99828795	42.67655000
-9.99828775	37.92445000
-9.99828755	37.92445000
-9.99828735	37.92445000
-9.99828715	47.41326000
-9.99828695	42.67655000
